label,text
0,Dẫn em trai đi ăn vịt quay mà con chê nhạt quá.
0,Với tầm giá này mà Dell nặng vậy là không đáng tiền.
1,"Không có gì để chê ở iPad, quá nhanh."
0,"Mua đt khác lại phải nhét túi quần à? Nếu gắn sim dc trên đồng hhồ thì chỉ cần giơ tay ra xem ai gọi tới và bấm tai nghe blt là mghe luôn thôi. Thiét bị liên lạc cực lỳ di động bao gồm 1 smw+ tai blt kẹp áo. Còn smp, tablet vứt cốp xe, vứt trong cặp oke? Chứ còn đeo smw mà túi quần vẫn cồm cộm cái đt to vật và fai rut đt ra nghe hoặc đưa đh lên miệng alo thì vứt đh đi cho xong"
0,Dẫn em gái đi ăn cà phê mà đồng nghiệp chê chán quá.
1,Quán này phở là quá đã nhất rồi.
1,Nhưng phải công nhận chỉ có iphone mới tạo nên cơn sốt ( fan HTC cho biết ) :-D
1,"Món nem cuốn vị đặc sắc, nước dùng làm rất đậm đà."
0,Pin chưa mát
1,"Món cà phê vị chất lượng, gia vị làm rất ngon miệng."
0,"Pin khỏe,cấu hình mạnh,chạy truớc các hãng khác về mẫu mã nhưng dùng tg thì mới biết cl tn.."
0,Mua iPad về dùng thử mà thấy nóng quá.
0,"Mới không ra mới , cũ không ra cũ , dở dở ương ương chẳng cảm nhận được gì từ sản phẩm này"
1,"Mình rất hài lòng với iPad, hiệu năng nhanh, đẹp."
1,"iPad sắc nét quá, xài một tháng rồi vẫn hoạt động tốt."
0,"Không thể chấp nhận được món bánh mì này, quá đắng."
1,"Món lẩu ngon hết sẩy, gia vị ngon."
0,"Món kem ở quán này nhạt quá, ăn mấy ngày là thấy chua loét."
1,"Mình rất thích kem ở đây, quán phục vụ ngon miệng, đồ ăn chất lượng."
1,"Không có gì để chê ở món bún bò này, quá tuyệt vời."
1,"Mua Vivo cho bố dùng, em gái khen ngon lành."
0,Đọc quả pin thấy ngán cho ảnh htc quá
0,Mới mua con Nokia này về mà thấy lỗi cực kỳ.
0,"Con Xiaomi này dùng kém, pin chậm vãi."
0,"Gia vị món trà sữa quá chán, ăn không vô."
0,"Asus mờ quá, xài mấy ngày là thấy rất tệ."
1,"Món gà rán ngon hết sẩy, gia vị giòn."
0,Mới mua con Samsung này về mà thấy bình thường cực kỳ.
0,"iPad Pro đã không hiệu quả, giờ lại iPhone Pro?"
1,"Mình rất thích nem cuốn ở đây, quán phục vụ đặc sắc, đồ ăn béo."
0,"Gia vị món pizza quá quá kém, ăn không vô."
0,"Món nem cuốn ở quán này không tươi quá, ăn hơn nửa năm là thấy ôi thiu."
1,Chỉ biết thốt lên 2 tiếng: Siêu phẩm!
1,"Mình rất thích bún chả ở đây, quán phục vụ ngon miệng, đồ ăn tuyệt vời."
1,"Không biết có xài mạng vn được không? Mình kêu người mua dùm liền mà có wifi nữa hả? Cái này ok nhất lướt web đã luôn,"
1,"Món cà phê ngon hết sẩy, gia vị đặc sắc."
1,"Apple Watch thiết kế hoàn hảo, cảm ứng vô đối."
1,"LG phù hợp quá, xài một thời gian rồi vẫn đẹp."
1,"Món hải sản ngon hết sẩy, gia vị ngon miệng."
1,"Dòng Note của SS quá đỉnh, ước gì dc sở hữu em này."
1,Quán này mì quảng là vừa vị nhất rồi.
1,"Món pizza ở quán này xuất sắc cực kỳ, ăn cả tuần vẫn ghiền."
1,Nhìn đẹp thật. Phải kiếm tiền mua về vọc thôi
0,"Mình rất thất vọng với Oppo, wifi đơ, hay bị quá cùi."
0,"iPhone đơ quá, xài cả tuần là thấy kém quá."
0,"Gia vị món bánh mì quá khó ăn, ăn không vô."
1,"S7 EDGE mưa, chụp dưới bể, ngâm trong nồi lẩu, canh, cho uống cả bia vẫn ok. Nhìn chung cái chống nước là rất hữu ích"
1,Với tầm giá này thì iPhone là tuyệt vời nhất rồi.
1,xài Loa thấy hoàn toàn ngon
0,Mới mua con LG này về mà thấy quá tệ cực kỳ.
1,"Món bún chả vị vừa vị, gia vị làm rất ngon tuyệt."
0,Mới ăn thử bánh mì ở đây mà thấy ngán cực kỳ.
1,"Mình rất thích nem cuốn ở đây, quán phục vụ ngon, đồ ăn vừa vị."
0,"iPad thiết kế đơ, vân tay thì kém quá."
0,"Gia vị món gỏi cuốn quá khô, ăn không vô."
0,"Gia vị món trà sữa quá mặn, ăn không vô."
1,Sản phẩm này rất mát
0,cấu hình cùi bắp mà đem so với surface.
0,"Mình rất thất vọng với iPhone, hệ điều hành quá tệ, hay bị chậm vãi."
0,Mua iPhone về dùng thử mà thấy đơ quá.
0,"Món phở ở quán này quá tệ quá, ăn mấy ngày là thấy nguội ngắt."
0,Dẫn bạn bè đi ăn bún bò mà chồng chê quá tệ quá.
1,"Không có gì để chê ở món bún bò này, quá thơm."
1,"Món nướng ở quán này rất ngon cực kỳ, ăn hơn nửa năm vẫn ghiền."
1,"Mới tậu con Macbook này về, đẹp cực kỳ luôn."
1,"Huawei phù hợp quá, xài một tuần rồi vẫn bình thường."
0,Bạn nói chuẩn. Không có gì đặc biệt mà giá ngất ngưởng.
1,"Không có gì để chê ở iPad, quá cao cấp."
1,Điện thoại này khá tốt
1,"Mình rất thích bánh xèo ở đây, quán phục vụ rất ngon, đồ ăn sạch sẽ."
0,"Món bánh xèo vị khét, không đáng tiền tí nào."
0,"Macbook lởm quá, xài một thời gian là thấy rất tệ."
0,Sản phẩm không bền
1,"Mình rất thích bún bò ở đây, quán phục vụ sạch sẽ, đồ ăn hấp dẫn."
0,"Tôi khuyên bạn không nên mua sam sung . Thực sự sam sung và Sony rất hay hỏng nhất là màn hình. Tôi là thợ sc điện tử hai loại ấy hỏng quá nhiều. Bạn nên mua LG tôi thấy đỡ hơn và cũng đẹp, vừa túi tiền."
1,"Mới ăn thử gà rán ở đây, vị đậm đà lắm luôn."
1,"Món mì xào vị cuốn hút, decor làm rất đậm đà."
1,"Món bánh xèo ngon hết sẩy, gia vị thơm."
0,"ầy, giá cũng chát gớm :("
1,Ông vua sắp trở lại rồi bạn ơi :)
0,Giá thật sự cùi
1,"Món bánh xèo vị đậm đà, topping làm rất chất lượng."
1,"Mua Apple Watch cho em trai dùng, em gái khen nhanh."
1,"Không có gì để chê ở món pizza này, quá ngon tuyệt."
0,"Không thể chấp nhận được Acer, quá giật."
0,Đang hay cho tới khi đọc đến Pin  .  Không hiểu sao con máy to thế lại nhét viên pin dung lượng tý xíu vào.
0,"Realme thiết kế chán, sạc thì mất sóng."
0,"gái gái PS: máy ảnh hơi ẹ, ko trong, màu ko thật"
1,"Dẫn con đi ăn kem, mẹ khen vừa miệng."
0,Dẫn chồng đi ăn bánh xèo mà mẹ chê đắng quá.
0,"Lại sử dụng chiêu cũ nữa, đã xấu và hiệu năng thấp mà lại chào giá cao, sau này ra giảm 1 phát 3-4tr để lừa Sam Fans đây mà."
0,vừa lên kệ hí hứng và nhận ra em nó quá tệ so với số tiền bỏ ra đúng là hàng trung quốc mà ảo tưỡng về giá
0,"Món nem cuốn ở quán này mặn quá, ăn suốt mấy tháng là thấy chua loét."
0,"Món bánh xèo vị đắng, không đáng tiền tí nào."
0,Mới ăn thử bún chả ở đây mà thấy chua lè cực kỳ.
0,Với tầm giá này mà Samsung nặng vậy là không đáng tiền.
1,"Món gà rán ngon hết sẩy, gia vị vừa miệng."
1,Đang dùng TV SS dc 2 năm + một androi box. Rất hài lòng.
0,Mới ăn thử gỏi cuốn ở đây mà thấy đắng cực kỳ.
0,"hao hao với Xiaomi, nếu nhìn mặt chính thì tưởng Xiaomi thật"
1,"Dẫn vợ đi ăn bánh mì, con khen béo."
0,Dẫn mẹ đi ăn cà phê mà bố chê quá kém quá.
1,Quán này bánh xèo là thơm nhất rồi.
1,Dung la rat dep nhung day chi la phong doan
1,"Dẫn người yêu đi ăn nướng, em trai khen ngon tuyệt."
0,Màn hình dẽo chưa biết ứbg dụng ra sao. Nhưng smartphone có màn hình dẽo mình thấy nó vô dụng và xàm xí quá. Chả ai rảnh mà tối ngày lấy 2 tay uốn éo cái màn hình smartphone cả.
0,500$ thì thôi đi
0,"Không thể chấp nhận được Apple Watch, quá bình thường."
0,"Món cà phê ở quán này không tươi quá, ăn mấy ngày là thấy khét lẹt."
0,Với tầm giá này mà Vivo lởm vậy là không đáng tiền.
0,"chớ có mua mấy con này, đây là hàng sharp xuất sang thị trường trung quốc, chất lượng kém đi, mặc định máy nguyên bản thì rất đắt. Những máy được bán tại việt nam hiện nay đều đã được dựng lại vỏ.Máy đã sửa chữa hay chưa thì hên xui, nhưng gặp 1 tình trạng chung là pin rất kém."
1,Đẹp!
1,"Mình rất thích cơm tấm ở đây, quán phục vụ béo, đồ ăn vừa vị."
0,"LG thiết kế loạn, màn hình thì yếu xìu."
1,"Mới tậu con Dell này về, đẳng cấp cực kỳ luôn."
1,Cả 2 đều ra máu đẹp :3
1,"Món bún bò vị đặc sắc, nước chấm làm rất hấp dẫn."
1,"Realme thiết kế xuất sắc, pin mạnh."
1,"Mình thì đang vui vẻ bên 9.0.1 đã JB nên cũng ko hóng lắm, nhưng thực lòng nghe tin này thật là vui ...."
0,"Món kem ở quán này khó ăn quá, ăn cả năm là thấy nhạt nhẽo."
0,Điện thoại chả đẹp
0,Máy chưa mượt mà
0,Thiết kế ngang hàng với samsung galaxy V đẳng cấp không chịu thua kém 1280 quá xấu
1,Thiết kế này cực kỳ xịn
0,"Mình rất thất vọng với phở, decor chua lè, đồ ăn quá ngấy."
0,"Món vịt quay vị chua, không đáng tiền tí nào."
1,"Mua Xiaomi cho bố dùng, bạn bè khen ổn định."
1,Cầm máy này trên tay thì mới biết là đẳng cấp. Cần gì iphone với samsung.
0,Mua Macbook về dùng thử mà thấy đơ quá.
1,Sạc không dây dễ quá mà.
0,"Không thể chấp nhận được LG, quá tệ."
1,"iPhone sắc nét quá, xài mấy ngày rồi vẫn mạnh."
0,"Không thể chấp nhận được LG, quá lag."
0,"Món kem vị quá tệ, không đáng tiền tí nào."
0,Mua Apple Watch về dùng thử mà thấy xấu quá.
0,Với tầm giá này mà Dell giật vậy là không đáng tiền.
0,Quán này đồ ăn chua lè vậy là không đáng tiền.
0,"Món bánh mì vị tanh, không đáng tiền tí nào."
1,Với tầm giá này thì Apple Watch là nhẹ nhất rồi.
1,hàng khủng nhất năm đây rồi
1,"Món phở ở quán này sạch sẽ cực kỳ, ăn suốt mấy tháng vẫn ghiền."
1,"Ở với Em Thinkpad x201 này 8 năm rồi mà chẳng thấy chán gì cả, Ram lên 16GB, HDD 1TB. Thoải mái va chạm với tính chất kỹ thuật. Quan tâm các sp khác chỉ để biết và cập nhật mà thôi."
1,"Mới tậu con iPhone này về, mỏng cực kỳ luôn."
0,"Xiaomi nhái bạn ah, cái 10.400 dừng sản xuất rồi. Còn nếu trước kia thì giá nhập từ china về cũng không có giá 250 đâu ah Cái đồ nhái mua về dùng hỏng máy"
0,"Được cái màn hình, còn lại ko có gì nổi bật lắm, thua con UX303 mình mới mua xa."
0,"Không thể chấp nhận được món sushi này, quá chua."
0,Apple đang vùng vẫy để tìm mọi cách hút máu khách hàng
0,"Đột phá của Iphone: vị trí dải ăngten đc bố trí lại, vĩ đại quá, :3"
1,"Tớ dùng ip 5s chạy rầm rầm, chả bị đơ, lác gì cả. Bữa đem so với s6 edge của vợ thì 5s chạy có phần tốt hơn! dùng ios ổn định hơn nhiều các máy androi ram 3g"
0,bên thiết kế của apple lạc hậu hết thời hoàng kim
0,"Samsung loạn quá, xài suốt mấy tháng là thấy kém quá."
1,"Mình rất hài lòng với Lenovo, hệ điều hành xuất sắc, dùng rất sướng."
1,"Macbook thiết kế tốt, thiết kế ổn định."
0,Máy quá tệ
1,Rất tuyệt. Giống như người Nhật biết chế tạo ra chiếc xe gắn mấy nhưng không biết tối ưu làm xe chạy hao xăng. Những người thợ Việt đã độ chế lại làm cho ít tốn nhiên liệu hơn mà vẫn bảo đảm công suất ( em nghe nói vậy). Cố lên những người trẻ tuổi đất Việt
1,"Món mì quảng ngon hết sẩy, gia vị thơm."
1,Nhìn phê vãi
0,"Acer kém quá, xài suốt mấy tháng là thấy lag lòi."
1,"Món bánh xèo ngon hết sẩy, gia vị vừa vị."
1,"Món sushi ở quán này vừa miệng cực kỳ, ăn vài hôm vẫn ghiền."
1,"HP sắc nét quá, xài hơn nửa năm rồi vẫn phê lắm."
0,"Mình thấy hok đẹp, cam phía sau lồi ra, viền dày giá lại cao. Nếu giá như vậy tôi sẽ lựa chọn sản phẩm khác."
1,"Không có gì để chê ở món mì quảng này, quá béo."
1,Chất lượng này quá êm
1,Kết quá... Rất chất và men lỳ
0,Dẫn em trai đi ăn bánh mì mà con chê chua lè quá.
1,dùng Màn hình thấy hoàn toàn ngon
0,Với tầm giá này mà Realme nóng vậy là không đáng tiền.
0,Chả biết nâng cấp gì thì thôi đành nâng cấp ram để hút người tiêu dùng vậy.
1,Điện thoại này khá mát
0,Máy khá nhanh hỏng
0,Dịch vụ chưa ngon
0,Mạng thật sự tệ
1,"Món bún bò vị ngon, đồ ăn làm rất tuyệt vời."
0,Thiết kế rất nóng
1,"Mình rất thích hải sản ở đây, quán phục vụ hấp dẫn, đồ ăn rất ngon."
1,"Món hải sản ngon hết sẩy, gia vị giòn."
1,"23f1.4 là con len mình thấy ổn nhất Tiêu cự ngang 35 FF(thần thánh ko cần khỏi) Khẩu bự Con rx1 của sony cũng fix 35 chả ai nói gì, có ông nhà báo cả đời chỉ chụp len 35"
1,"Pin e này trâu bò nhất trong dòng smp nhật nhé bác, chắc chỉ thua sh01f thôi, còn 01g thì same same"
0,"Con Acer này dùng lỗi, pin hay bị lỗi."
1,"iPad phù hợp quá, xài mấy ngày rồi vẫn bình thường."
0,02 cach đây 15 năm đã có
0,Mới ăn thử bánh xèo ở đây mà thấy khó ăn cực kỳ.
0,"Không thể chấp nhận được món hải sản này, quá quá kém."
0,"Món vịt quay vị nguội ngắt, không đáng tiền tí nào."
0,"Công nhận cái thiết kế không thể nào xấu hơn đc nữa, hàng gần 10tr mà k thuê đc 1 nhóm thiết kế cho ra hồn."
0,Mới mua con Macbook này về mà thấy chán cực kỳ.
0,Dẫn người yêu đi ăn nem cuốn mà bạn bè chê ngấy quá.
1,"Con Dell này dùng cao cấp, pin bình thường."
1,dùng Màn hình thấy cực kỳ êm
1,IP4 muôn năm! Xài hoài chưa hư chỉ mới thay cục pin. Hết.
1,"Mình rất thích trà sữa ở đây, quán phục vụ xuất sắc, đồ ăn ngon tuyệt."
1,"Mới tậu con Lenovo này về, mượt mà cực kỳ luôn."
0,Với tầm giá này mà Vivo quá chán vậy là không đáng tiền.
1,Hp probook 430g2 1580g ngon bo re chi Gan 13tr
0,Pin quá yếu
0,"Mình rất thất vọng với lẩu, gia vị ôi, đồ ăn ôi thiu."
0,"Không thể chấp nhận được Acer, quá lag."
0,"Mình rất thất vọng với vịt quay, nước chấm chua lè, đồ ăn tanh rình."
0,"Mình rất thất vọng với mì xào, đồ ăn khó ăn, đồ ăn nhạt nhẽo."
1,"Dẫn chồng đi ăn kem, em trai khen chuẩn vị."
0,Mua Nokia về dùng thử mà thấy chán quá.
0,IP7 mà không nâng cấp Camera với thời lượng Pin thì khả năng sẽ lại thê thảm như SE. So với Note 6 thì thua toàn tập.
1,"Mình rất hài lòng với Asus, sạc đẳng cấp, tuyệt vời."
0,"trình duyệt web EDGE của win 10 bị lỗi không xem được các clip trên các báo mạng mặc dù đã vào settings, view advanded setting, bật adobe flashplayer nhưng vẫn không xem được. phải chuyển sang chế độ duyệt open with internet Explorer hoặc xem bằng chrome."
